Survey_Id,Year,Sex,Hispanic_Origin,County_FIPS,Geography,White,Black,Indian,Asian,Pacific Islander
est72015,7/1/2015,Male,Not Hispanic,51680,"Lynchburg city, Virginia",24368,10731,274,1262,60
est72015,7/1/2015,Male,Total,51680,"Lynchburg city, Virginia",25487,10932,324,1298,77
est72015,7/1/2015,Both Sexes,Hispanic,51680,"Lynchburg city, Virginia",2456,405,122,63,27
est72015,7/1/2015,Both Sexes,Not Hispanic,51680,"Lynchburg city, Virginia",51342,23459,596,2594,118
est72015,7/1/2015,Both Sexes,Total,51680,"Lynchburg city, Virginia",53798,23864,718,2657,145
est72015,7/1/2015,Female,Hispanic,51683,"Manassas city, Virginia",6256,529,258,81,22
est72015,7/1/2015,Female,Not Hispanic,51683,"Manassas city, Virginia",9563,3123,157,1393,47
est72015,7/1/2015,Female,Total,51683,"Manassas city, Virginia",15819,3652,415,1474,69
est72015,7/1/2015,Male,Hispanic,51683,"Manassas city, Virginia",7003,456,323,107,43
est72015,7/1/2015,Male,Not Hispanic,51683,"Manassas city, Virginia",9205,3003,149,1302,59
est72015,7/1/2015,Male,Total,51683,"Manassas city, Virginia",16208,3459,472,1409,102
est72015,7/1/2015,Both Sexes,Hispanic,51683,"Manassas city, Virginia",13259,985,581,188,65
est72015,7/1/2015,Both Sexes,Not Hispanic,51683,"Manassas city, Virginia",18768,6126,306,2695,106
est72015,7/1/2015,Both Sexes,Total,51683,"Manassas city, Virginia",32027,7111,887,2883,171
est72015,7/1/2015,Female,Hispanic,51685,"Manassas Park city, Virginia",2555,142,120,53,12
est72015,7/1/2015,Female,Not Hispanic,51685,"Manassas Park city, Virginia",3122,1119,66,939,15
est72015,7/1/2015,Female,Total,51685,"Manassas Park city, Virginia",5677,1261,186,992,27
est72015,7/1/2015,Male,Hispanic,51685,"Manassas Park city, Virginia",3000,204,115,51,17
est72015,7/1/2015,Male,Not Hispanic,51685,"Manassas Park city, Virginia",3097,1055,61,876,18
est72015,7/1/2015,Male,Total,51685,"Manassas Park city, Virginia",6097,1259,176,927,35
est72015,7/1/2015,Both Sexes,Hispanic,51685,"Manassas Park city, Virginia",5555,346,235,104,29
est72015,7/1/2015,Both Sexes,Not Hispanic,51685,"Manassas Park city, Virginia",6219,2174,127,1815,33
est72015,7/1/2015,Both Sexes,Total,51685,"Manassas Park city, Virginia",11774,2520,362,1919,62
est72015,7/1/2015,Female,Hispanic,51690,"Martinsville city, Virginia",270,35,17,6,3
est72015,7/1/2015,Female,Not Hispanic,51690,"Martinsville city, Virginia",3489,3408,47,82,2
est72015,7/1/2015,Female,Total,51690,"Martinsville city, Virginia",3759,3443,64,88,5
est72015,7/1/2015,Male,Hispanic,51690,"Martinsville city, Virginia",283,47,15,5,2
est72015,7/1/2015,Male,Not Hispanic,51690,"Martinsville city, Virginia",2871,2866,39,82,1
est72015,7/1/2015,Male,Total,51690,"Martinsville city, Virginia",3154,2913,54,87,3
est72015,7/1/2015,Both Sexes,Hispanic,51690,"Martinsville city, Virginia",553,82,32,11,5
est72015,7/1/2015,Both Sexes,Not Hispanic,51690,"Martinsville city, Virginia",6360,6274,86,164,3
est72015,7/1/2015,Both Sexes,Total,51690,"Martinsville city, Virginia",6913,6356,118,175,8
est72015,7/1/2015,Female,Hispanic,51700,"Newport News city, Virginia",5365,2087,394,268,73
est72015,7/1/2015,Female,Not Hispanic,51700,"Newport News city, Virginia",42735,40955,1197,4287,276
est72015,7/1/2015,Female,Total,51700,"Newport News city, Virginia",48100,43042,1591,4555,349
est72015,7/1/2015,Male,Hispanic,51700,"Newport News city, Virginia",6070,1892,403,273,101
est72015,7/1/2015,Male,Not Hispanic,51700,"Newport News city, Virginia",42469,35679,1057,3486,296
est72015,7/1/2015,Male,Total,51700,"Newport News city, Virginia",48539,37571,1460,3759,397
est72015,7/1/2015,Both Sexes,Hispanic,51700,"Newport News city, Virginia",11435,3979,797,541,174
est72015,7/1/2015,Both Sexes,Not Hispanic,51700,"Newport News city, Virginia",85204,76634,2254,7773,572
est72015,7/1/2015,Both Sexes,Total,51700,"Newport News city, Virginia",96639,80613,3051,8314,746
est72015,7/1/2015,Female,Hispanic,51710,"Norfolk city, Virginia",5652,1963,436,284,84
est72015,7/1/2015,Female,Not Hispanic,51710,"Norfolk city, Virginia",51129,55516,1492,5657,416
est72015,7/1/2015,Female,Total,51710,"Norfolk city, Virginia",56781,57479,1928,5941,500
est72015,7/1/2015,Male,Hispanic,51710,"Norfolk city, Virginia",8350,2321,641,325,128
est72015,7/1/2015,Male,Not Hispanic,51710,"Norfolk city, Virginia",63229,51106,1643,5787,455
est72015,7/1/2015,Male,Total,51710,"Norfolk city, Virginia",71579,53427,2284,6112,583
est72015,7/1/2015,Both Sexes,Hispanic,51710,"Norfolk city, Virginia",14002,4284,1077,609,212
est72015,7/1/2015,Both Sexes,Not Hispanic,51710,"Norfolk city, Virginia",114358,106622,3135,11444,871
est72015,7/1/2015,Both Sexes,Total,51710,"Norfolk city, Virginia",128360,110906,4212,12053,1083
est72015,7/1/2015,Female,Hispanic,51720,"Norton city, Virginia",35,1,1,0,0
est72015,7/1/2015,Female,Not Hispanic,51720,"Norton city, Virginia",1879,168,15,34,1
est72015,7/1/2015,Female,Total,51720,"Norton city, Virginia",1914,169,16,34,1
est72015,7/1/2015,Male,Hispanic,51720,"Norton city, Virginia",96,2,2,0,1
est72015,7/1/2015,Male,Not Hispanic,51720,"Norton city, Virginia",1647,134,9,51,0
est72015,7/1/2015,Male,Total,51720,"Norton city, Virginia",1743,136,11,51,1
est72015,7/1/2015,Both Sexes,Hispanic,51720,"Norton city, Virginia",131,3,3,0,1
est72015,7/1/2015,Both Sexes,Not Hispanic,51720,"Norton city, Virginia",3526,302,24,85,1
est72015,7/1/2015,Both Sexes,Total,51720,"Norton city, Virginia",3657,305,27,85,2
est72015,7/1/2015,Female,Hispanic,51730,"Petersburg city, Virginia",491,241,23,15,9
est72015,7/1/2015,Female,Not Hispanic,51730,"Petersburg city, Virginia",2736,13744,154,239,38
est72015,7/1/2015,Female,Total,51730,"Petersburg city, Virginia",3227,13985,177,254,47
est72015,7/1/2015,Male,Hispanic,51730,"Petersburg city, Virginia",503,211,29,35,17
est72015,7/1/2015,Male,Not Hispanic,51730,"Petersburg city, Virginia",2595,11356,141,226,30
est72015,7/1/2015,Male,Total,51730,"Petersburg city, Virginia",3098,11567,170,261,47
est72015,7/1/2015,Both Sexes,Hispanic,51730,"Petersburg city, Virginia",994,452,52,50,26
est72015,7/1/2015,Both Sexes,Not Hispanic,51730,"Petersburg city, Virginia",5331,25100,295,465,68
est72015,7/1/2015,Both Sexes,Total,51730,"Petersburg city, Virginia",6325,25552,347,515,94
est72015,7/1/2015,Female,Hispanic,51735,"Poquoson city, Virginia",146,10,11,3,2
est72015,7/1/2015,Female,Not Hispanic,51735,"Poquoson city, Virginia",5659,89,42,192,5
est72015,7/1/2015,Female,Total,51735,"Poquoson city, Virginia",5805,99,53,195,7
est72015,7/1/2015,Male,Hispanic,51735,"Poquoson city, Virginia",145,10,9,2,0
est72015,7/1/2015,Male,Not Hispanic,51735,"Poquoson city, Virginia",5577,109,44,167,6
est72015,7/1/2015,Male,Total,51735,"Poquoson city, Virginia",5722,119,53,169,6
est72015,7/1/2015,Both Sexes,Hispanic,51735,"Poquoson city, Virginia",291,20,20,5,2
est72015,7/1/2015,Both Sexes,Not Hispanic,51735,"Poquoson city, Virginia",11236,198,86,359,11
est72015,7/1/2015,Both Sexes,Total,51735,"Poquoson city, Virginia",11527,218,106,364,13
est72015,7/1/2015,Female,Hispanic,51740,"Portsmouth city, Virginia",1235,555,114,69,16
est72015,7/1/2015,Female,Not Hispanic,51740,"Portsmouth city, Virginia",19506,28388,608,970,111
est72015,7/1/2015,Female,Total,51740,"Portsmouth city, Virginia",20741,28943,722,1039,127
est72015,7/1/2015,Male,Hispanic,51740,"Portsmouth city, Virginia",1545,583,108,89,35
est72015,7/1/2015,Male,Not Hispanic,51740,"Portsmouth city, Virginia",19632,24175,544,898,109
est72015,7/1/2015,Male,Total,51740,"Portsmouth city, Virginia",21177,24758,652,987,144
est72015,7/1/2015,Both Sexes,Hispanic,51740,"Portsmouth city, Virginia",2780,1138,222,158,51
est72015,7/1/2015,Both Sexes,Not Hispanic,51740,"Portsmouth city, Virginia",39138,52563,1152,1868,220
est72015,7/1/2015,Both Sexes,Total,51740,"Portsmouth city, Virginia",41918,53701,1374,2026,271
est72015,7/1/2015,Female,Hispanic,51750,"Radford city, Virginia",230,24,10,22,0
est72015,7/1/2015,Female,Not Hispanic,51750,"Radford city, Virginia",7723,990,62,258,15
est72015,7/1/2015,Female,Total,51750,"Radford city, Virginia",7953,1014,72,280,15
est72015,7/1/2015,Male,Hispanic,51750,"Radford city, Virginia",194,17,3,9,0
est72015,7/1/2015,Male,Not Hispanic,51750,"Radford city, Virginia",7119,854,53,193,9
est72015,7/1/2015,Male,Total,51750,"Radford city, Virginia",7313,871,56,202,9
est72015,7/1/2015,Both Sexes,Hispanic,51750,"Radford city, Virginia",424,41,13,31,0
est72015,7/1/2015,Both Sexes,Not Hispanic,51750,"Radford city, Virginia",14842,1844,115,451,24
est72015,7/1/2015,Both Sexes,Total,51750,"Radford city, Virginia",15266,1885,128,482,24
est72015,7/1/2015,Female,Hispanic,51760,"Richmond city, Virginia",4992,1286,412,175,169
est72015,7/1/2015,Female,Not Hispanic,51760,"Richmond city, Virginia",46456,60979,982,3295,152
est72015,7/1/2015,Female,Total,51760,"Richmond city, Virginia",51448,62265,1394,3470,321
est72015,7/1/2015,Male,Hispanic,51760,"Richmond city, Virginia",5837,1245,631,176,208
est72015,7/1/2015,Male,Not Hispanic,51760,"Richmond city, Virginia",44908,50326,805,2930,122
est72015,7/1/2015,Male,Total,51760,"Richmond city, Virginia",50745,51571,1436,3106,330
est72015,7/1/2015,Both Sexes,Hispanic,51760,"Richmond city, Virginia",10829,2531,1043,351,377
est72015,7/1/2015,Both Sexes,Not Hispanic,51760,"Richmond city, Virginia",91364,111305,1787,6225,274
est72015,7/1/2015,Both Sexes,Total,51760,"Richmond city, Virginia",102193,113836,2830,6576,651
est72015,7/1/2015,Female,Hispanic,51770,"Roanoke city, Virginia",2195,366,111,53,20
est72015,7/1/2015,Female,Not Hispanic,51770,"Roanoke city, Virginia",32432,16133,385,1631,65
est72015,7/1/2015,Female,Total,51770,"Roanoke city, Virginia",34627,16499,496,1684,85
est72015,7/1/2015,Male,Hispanic,51770,"Roanoke city, Virginia",2739,458,129,55,24
est72015,7/1/2015,Male,Not Hispanic,51770,"Roanoke city, Virginia",29364,14422,344,1743,50
est72015,7/1/2015,Male,Total,51770,"Roanoke city, Virginia",32103,14880,473,1798,74
est72015,7/1/2015,Both Sexes,Hispanic,51770,"Roanoke city, Virginia",4934,824,240,108,44
est72015,7/1/2015,Both Sexes,Not Hispanic,51770,"Roanoke city, Virginia",61796,30555,729,3374,115
est72015,7/1/2015,Both Sexes,Total,51770,"Roanoke city, Virginia",66730,31379,969,3482,159
est72015,7/1/2015,Female,Hispanic,51775,"Salem city, Virginia",340,64,32,9,2
est72015,7/1/2015,Female,Not Hispanic,51775,"Salem city, Virginia",11677,1036,85,312,15
est72015,7/1/2015,Female,Total,51775,"Salem city, Virginia",12017,1100,117,321,17
est72015,7/1/2015,Male,Hispanic,51775,"Salem city, Virginia",307,53,30,5,5
est72015,7/1/2015,Male,Not Hispanic,51775,"Salem city, Virginia",10613,994,68,272,8
est72015,7/1/2015,Male,Total,51775,"Salem city, Virginia",10920,1047,98,277,13
est72015,7/1/2015,Both Sexes,Hispanic,51775,"Salem city, Virginia",647,117,62,14,7
est72015,7/1/2015,Both Sexes,Not Hispanic,51775,"Salem city, Virginia",22290,2030,153,584,23
est72015,7/1/2015,Both Sexes,Total,51775,"Salem city, Virginia",22937,2147,215,598,30
est72015,7/1/2015,Female,Hispanic,51790,"Staunton city, Virginia",305,51,14,4,2
est72015,7/1/2015,Female,Not Hispanic,51790,"Staunton city, Virginia",11059,1756,92,288,17
est72015,7/1/2015,Female,Total,51790,"Staunton city, Virginia",11364,1807,106,292,19
est72015,7/1/2015,Male,Hispanic,51790,"Staunton city, Virginia",276,44,18,6,2
est72015,7/1/2015,Male,Not Hispanic,51790,"Staunton city, Virginia",9236,1497,82,163,10
est72015,7/1/2015,Male,Total,51790,"Staunton city, Virginia",9512,1541,100,169,12
est72015,7/1/2015,Both Sexes,Hispanic,51790,"Staunton city, Virginia",581,95,32,10,4
est72015,7/1/2015,Both Sexes,Not Hispanic,51790,"Staunton city, Virginia",20295,3253,174,451,27
est72015,7/1/2015,Both Sexes,Total,51790,"Staunton city, Virginia",20876,3348,206,461,31
est72015,7/1/2015,Female,Hispanic,51800,"Suffolk city, Virginia",1223,425,98,55,13
est72015,7/1/2015,Female,Not Hispanic,51800,"Suffolk city, Virginia",22874,20321,356,1195,79
est72015,7/1/2015,Female,Total,51800,"Suffolk city, Virginia",24097,20746,454,1250,92
est72015,7/1/2015,Male,Hispanic,51800,"Suffolk city, Virginia",1414,399,95,59,18
est72015,7/1/2015,Male,Not Hispanic,51800,"Suffolk city, Virginia",22687,17746,346,1018,64
est72015,7/1/2015,Male,Total,51800,"Suffolk city, Virginia",24101,18145,441,1077,82
est72015,7/1/2015,Both Sexes,Hispanic,51800,"Suffolk city, Virginia",2637,824,193,114,31
est72015,7/1/2015,Both Sexes,Not Hispanic,51800,"Suffolk city, Virginia",45561,38067,702,2213,143
est72015,7/1/2015,Both Sexes,Total,51800,"Suffolk city, Virginia",48198,38891,895,2327,174
est72015,7/1/2015,Female,Hispanic,51810,"Virginia Beach city, Virginia",13987,3328,849,845,187
est72015,7/1/2015,Female,Not Hispanic,51810,"Virginia Beach city, Virginia",148754,48497,2258,20136,717
est72015,7/1/2015,Female,Total,51810,"Virginia Beach city, Virginia",162741,51825,3107,20981,904
est72015,7/1/2015,Male,Hispanic,51810,"Virginia Beach city, Virginia",14351,3163,815,834,198
est72015,7/1/2015,Male,Not Hispanic,51810,"Virginia Beach city, Virginia",147091,44931,2095,17385,643
est72015,7/1/2015,Male,Total,51810,"Virginia Beach city, Virginia",161442,48094,2910,18219,841
est72015,7/1/2015,Both Sexes,Hispanic,51810,"Virginia Beach city, Virginia",28338,6491,1664,1679,385
est72015,7/1/2015,Both Sexes,Not Hispanic,51810,"Virginia Beach city, Virginia",295845,93428,4353,37521,1360
est72015,7/1/2015,Both Sexes,Total,51810,"Virginia Beach city, Virginia",324183,99919,6017,39200,1745
est72015,7/1/2015,Female,Hispanic,51820,"Waynesboro city, Virginia",631,79,35,4,2
est72015,7/1/2015,Female,Not Hispanic,51820,"Waynesboro city, Virginia",9085,1549,112,189,24
est72015,7/1/2015,Female,Total,51820,"Waynesboro city, Virginia",9716,1628,147,193,26
est72015,7/1/2015,Male,Hispanic,51820,"Waynesboro city, Virginia",717,117,35,17,0
est72015,7/1/2015,Male,Not Hispanic,51820,"Waynesboro city, Virginia",8080,1370,85,168,10
est72015,7/1/2015,Male,Total,51820,"Waynesboro city, Virginia",8797,1487,120,185,10
est72015,7/1/2015,Both Sexes,Hispanic,51820,"Waynesboro city, Virginia",1348,196,70,21,2
est72015,7/1/2015,Both Sexes,Not Hispanic,51820,"Waynesboro city, Virginia",17165,2919,197,357,34
est72015,7/1/2015,Both Sexes,Total,51820,"Waynesboro city, Virginia",18513,3115,267,378,36
est72015,7/1/2015,Female,Hispanic,51830,"Williamsburg city, Virginia",466,62,18,28,2
est72015,7/1/2015,Female,Not Hispanic,51830,"Williamsburg city, Virginia",5627,1321,71,658,17
est72015,7/1/2015,Female,Total,51830,"Williamsburg city, Virginia",6093,1383,89,686,19
est72015,7/1/2015,Male,Hispanic,51830,"Williamsburg city, Virginia",452,59,22,17,1
est72015,7/1/2015,Male,Not Hispanic,51830,"Williamsburg city, Virginia",4819,1083,61,499,6
est72015,7/1/2015,Male,Total,51830,"Williamsburg city, Virginia",5271,1142,83,516,7
est72015,7/1/2015,Both Sexes,Hispanic,51830,"Williamsburg city, Virginia",918,121,40,45,3
est72015,7/1/2015,Both Sexes,Not Hispanic,51830,"Williamsburg city, Virginia",10446,2404,132,1157,23
est72015,7/1/2015,Both Sexes,Total,51830,"Williamsburg city, Virginia",11364,2525,172,1202,26
est72015,7/1/2015,Female,Hispanic,51840,"Winchester city, Virginia",1946,155,127,33,11
est72015,7/1/2015,Female,Not Hispanic,51840,"Winchester city, Virginia",9971,1678,82,412,18
est72015,7/1/2015,Female,Total,51840,"Winchester city, Virginia",11917,1833,209,445,29
est72015,7/1/2015,Male,Hispanic,51840,"Winchester city, Virginia",2194,197,120,56,15
est72015,7/1/2015,Male,Not Hispanic,51840,"Winchester city, Virginia",9102,1789,92,393,8
est72015,7/1/2015,Male,Total,51840,"Winchester city, Virginia",11296,1986,212,449,23
est72015,7/1/2015,Both Sexes,Hispanic,51840,"Winchester city, Virginia",4140,352,247,89,26
est72015,7/1/2015,Both Sexes,Not Hispanic,51840,"Winchester city, Virginia",19073,3467,174,805,26
est72015,7/1/2015,Both Sexes,Total,51840,"Winchester city, Virginia",23213,3819,421,894,52
est72016,7/1/2016,Female,Hispanic,51001,"Accomack County, Virginia",1180,99,62,10,9
est72016,7/1/2016,Female,Not Hispanic,51001,"Accomack County, Virginia",10424,5021,148,155,22
est72016,7/1/2016,Female,Total,51001,"Accomack County, Virginia",11604,5120,210,165,31
est72016,7/1/2016,Male,Hispanic,51001,"Accomack County, Virginia",1429,102,71,5,6
est72016,7/1/2016,Male,Not Hispanic,51001,"Accomack County, Virginia",9866,4497,150,155,29
est72016,7/1/2016,Male,Total,51001,"Accomack County, Virginia",11295,4599,221,160,35
est72016,7/1/2016,Both Sexes,Hispanic,51001,"Accomack County, Virginia",2609,201,133,15,15
est72016,7/1/2016,Both Sexes,Not Hispanic,51001,"Accomack County, Virginia",20290,9518,298,310,51
est72016,7/1/2016,Both Sexes,Total,51001,"Accomack County, Virginia",22899,9719,431,325,66
est72016,7/1/2016,Female,Hispanic,51003,"Albemarle County, Virginia",2730,215,180,63,25
est72016,7/1/2016,Female,Not Hispanic,51003,"Albemarle County, Virginia",44016,5945,347,3436,79
est72016,7/1/2016,Female,Total,51003,"Albemarle County, Virginia",46746,6160,527,3499,104
est72016,7/1/2016,Male,Hispanic,51003,"Albemarle County, Virginia",2755,259,198,65,31
est72016,7/1/2016,Male,Not Hispanic,51003,"Albemarle County, Virginia",40211,5399,299,2991,68
est72016,7/1/2016,Male,Total,51003,"Albemarle County, Virginia",42966,5658,497,3056,99
est72016,7/1/2016,Both Sexes,Hispanic,51003,"Albemarle County, Virginia",5485,474,378,128,56
est72016,7/1/2016,Both Sexes,Not Hispanic,51003,"Albemarle County, Virginia",84227,11344,646,6427,147
est72016,7/1/2016,Both Sexes,Total,51003,"Albemarle County, Virginia",89712,11818,1024,6555,203
est72016,7/1/2016,Female,Hispanic,51005,"Alleghany County, Virginia",101,13,10,0,1
est72016,7/1/2016,Female,Not Hispanic,51005,"Alleghany County, Virginia",7366,398,56,30,7
est72016,7/1/2016,Female,Total,51005,"Alleghany County, Virginia",7467,411,66,30,8
est72016,7/1/2016,Male,Hispanic,51005,"Alleghany County, Virginia",100,10,6,0,0
est72016,7/1/2016,Male,Not Hispanic,51005,"Alleghany County, Virginia",6996,461,48,39,7
est72016,7/1/2016,Male,Total,51005,"Alleghany County, Virginia",7096,471,54,39,7
est72016,7/1/2016,Both Sexes,Hispanic,51005,"Alleghany County, Virginia",201,23,16,0,1
est72016,7/1/2016,Both Sexes,Not Hispanic,51005,"Alleghany County, Virginia",14362,859,104,69,14
est72016,7/1/2016,Both Sexes,Total,51005,"Alleghany County, Virginia",14563,882,120,69,15
est72016,7/1/2016,Female,Hispanic,51007,"Amelia County, Virginia",145,15,13,16,5
est72016,7/1/2016,Female,Not Hispanic,51007,"Amelia County, Virginia",4777,1545,62,47,1
est72016,7/1/2016,Female,Total,51007,"Amelia County, Virginia",4922,1560,75,63,6
est72016,7/1/2016,Male,Hispanic,51007,"Amelia County, Virginia",172,12,23,2,1
est72016,7/1/2016,Male,Not Hispanic,51007,"Amelia County, Virginia",4777,1317,61,43,3
est72016,7/1/2016,Male,Total,51007,"Amelia County, Virginia",4949,1329,84,45,4
est72016,7/1/2016,Both Sexes,Hispanic,51007,"Amelia County, Virginia",317,27,36,18,6
est72016,7/1/2016,Both Sexes,Not Hispanic,51007,"Amelia County, Virginia",9554,2862,123,90,4
est72016,7/1/2016,Both Sexes,Total,51007,"Amelia County, Virginia",9871,2889,159,108,10
est72016,7/1/2016,Female,Hispanic,51009,"Amherst County, Virginia",336,39,27,6,1
est72016,7/1/2016,Female,Not Hispanic,51009,"Amherst County, Virginia",12760,3261,238,159,16
